question_id,model,prompt_used,ai_answer_raw
Q34,Sheikh GPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum penglibatan doktor atau pihak lain dalam bank air mani?,"Keputusan: HARAM  
Penglibatan doktor atau mana-mana pihak lain dalam bank air mani (sperm bank) adalah haram, jika melibatkan pengurusan, penyimpanan atau penggunaan sperma untuk diberikan kepada wanita selain isteri sah pemilik sperma.  

Sebab Pengharaman  
1. Membantu perbuatan yang haram
 Bank air mani yang melibatkan pendermaan kepada pihak ketiga adalah haram. Maka, terlibat dalam pengurusan atau pelaksanaannya termasuk dalam membantu perkara yang dilarang.  
2. Percampuran nasab (keturunan)
 Ia membuka ruang kepada kekeliruan nasab, wali dan pewarisan.  
3. Melibatkan pihak ketiga dalam reproduksi
 Islam mensyaratkan bahawa zuriat mestilah terhasil antara suami dan isteri yang sah sahaja. 

Larangan
Tidak dibenarkan doktor atau kakitangan perubatan mengurus, menyimpan atau melaksanakan prosedur menggunakan sperma penderma.
Tidak dibenarkan terlibat dalam sistem yang bercanggah dengan hukum syarak walaupun atas alasan profesional.

Pengecualian
 Jika penyimpanan sperma adalah milik suami untuk digunakan oleh isterinya sendiri dalam tempoh perkahwinan yang sah, dan mematuhi syarat syarak, maka penglibatan doktor dalam konteks tersebut adalah diharuskan. 

Kesimpulan
Hukum: HARAM
Penglibatan doktor atau mana-mana pihak dalam bank air mani yang melibatkan pendermaan kepada pihak ketiga adalah tidak dibenarkan kerana bercanggah dengan prinsip penjagaan nasab dalam Islam."
Q35,ChatGPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum pengklonan manusia untuk tujuan pembiakan?,"Keputusan: HARAM

Huraian Ringkas:
Pengklonan manusia untuk tujuan pembiakan adalah haram menurut hukum Islam, kerana ia bercanggah dengan prinsip syariah dalam menjaga keturunan dan nasab. 

Sebab Pengharaman: 
 1. Menjejaskan nasab (keturunan) kerana anak yang dilahirkan tidak melalui kaedah perkahwinan yang sah. 
2. Mengubah sunnatullah dalam penciptaan manusia melalui persenyawaan antara lelaki dan wanita. 
3. Menimbulkan kekeliruan dari segi status ibu, bapa dan hubungan kekeluargaan. 
4. Bertentangan dengan prinsip menjaga agama dan keturunan (hifz al-din dan hifz al-nasl). 

Larangan Berkaitan:
Tidak dibenarkan menghasilkan manusia melalui teknik klon untuk tujuan mendapatkan zuriat. 
Tidak dibenarkan terlibat dalam penyelidikan atau prosedur yang membawa kepada kelahiran manusia secara klon.

Ringkasnya:
Pengklonan manusia untuk tujuan pembiakan adalah haram sama sekali kerana menjejaskan nasab dan bercanggah dengan prinsip asas syariah."
Q35,Gemini,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum pengklonan manusia untuk tujuan pembiakan?,"Berdasarkan keputusan Muzakarah Jawatankuasa Fatwa Majlis Kebangsaan Bagi Hal Ehwal Ugama Islam Malaysia (MKI) Kali Ke-51 (2002), hukum pengklonan manusia untuk tujuan pembiakan adalah seperti berikut:

 Keputusan: Haram 
Pengklonan manusia untuk tujuan pembiakan (procreation) adalah dilarang dan haram secara mutlak dalam Islam.  

Sebab dan Larangan  Pengharaman ini didasarkan kepada beberapa impak negatif yang besar terhadap sistem kehidupan manusia:

Merosakkan Sistem Nasab:
Pengklonan menyebabkan kekeliruan dalam menentukan keturunan dan hubungan kekeluargaan (siapa bapa, siapa ibu, dan waris), sedangkan menjaga nasab adalah salah satu teras utama dalam Maqasid Syariah. 

Melanggar Fitrah Penciptaan:
Proses ini menyimpang daripada fitrah kejadian manusia yang sepatutnya melalui persenyawaan antara lelaki (sperma) dan wanita (ovum) dalam ikatan perkahwinan yang sah.

Kehilangan Identiti: 
Individu hasil klon akan mengalami krisis identiti yang serius dan kehilangan maruah diri sebagai manusia yang unik. * **Eksploitasi Manusia:** Ia membuka ruang kepada penyalahgunaan teknologi untuk tujuan komersial atau eksperimen yang tidak beretika, serta boleh membawa kepada kepupusan institusi perkahwinan. 
Pengecualian (Tujuan Perubatan - Terapi)  
Perlu dibezakan antara pengklonan pembiakan (menghasilkan bayi) dengan pengklonan terapeutik.

 1. Pengklonan Terapeutik (Harus/Diharuskan):
 Menggunakan sel atau tisu tertentu (bukan menghasilkan manusia lengkap) untuk tujuan penyelidikan atau rawatan penyakit kronik (seperti penggantian sel organ yang rosak) adalah diharuskan mengikut hukum Islam, selagi ia tidak melibatkan penyalahgunaan embrio yang melanggar batas syarak. 

Kesimpulan  Secara keseluruhannya, Malaysia melalui pihak berkuasa agama telah menetapkan bahawa sebarang cubaan untuk menghasilkan manusia melalui teknologi klon adalah satu pencabulan terhadap kesucian nyawa dan sistem kekeluargaan yang telah ditetapkan oleh Allah SWT.  Adakah anda ingin saya jelaskan lebih mendalam mengenai perbezaan antara pengklonan pembiakan dan pengklonan terapeutik dari sudut teknikal dan syarak?"
Q35,Sheikh GPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum pengklonan manusia untuk tujuan pembiakan?," Keputusan: HARAM  

Pengklonan manusia untuk tujuan pembiakan adalah haram dan tidak dibenarkan menurut hukum Islam. 

Sebab Pengharaman  
1. Bercanggah dengan fitrah penciptaan manusia Islam menetapkan bahawa zuriat terhasil melalui perkahwinan yang sah antara lelaki dan wanita. Pengklonan menghapuskan peranan salah satu jantina dalam proses reproduksi.  

2. Menjejaskan nasab (keturunan) 
Pengklonan menimbulkan kekeliruan dalam penentuan: 
Siapa bapa atau ibu sebenar
Hubungan mahram
Hak wali dan pewarisan  
Ini bercanggah dengan prinsip penjagaan nasab ( al-nasab).  

3. Mengubah ciptaan Allah secara tidak dibenarkan
Pengklonan untuk pembiakan melibatkan manipulasi kehidupan manusia yang melampaui batas keperluan perubatan.  

4. Implikasi sosial dan hukum syarak yang besar
Menimbulkan kekacauan dalam sistem kekeluargaan, perkahwinan dan struktur masyarakat.

 Larangan
Tidak dibenarkan menghasilkan manusia melalui kaedah klon.
Tidak dibenarkan terlibat dalam penyelidikan atau pelaksanaan klon manusia untuk tujuan reproduktif.

Perbezaan Penting
Pengklonan untuk tujuan pembiakan manusia: Haram. 
(Berbeza dengan penyelidikan sel atau terapi tertentu yang tidak menghasilkan individu baharu — namun itu tertakluk kepada perincian lain.) 

Kesimpulan
Hukum: HARAM
Pengklonan manusia untuk tujuan pembiakan tidak dibenarkan kerana bercanggah dengan prinsip syarak dalam menjaga nasab, fitrah penciptaan dan kestabilan institusi keluarga. "
Q36,ChatGPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum pengklonan manusia untuk tujuan perubatan?,"Keputusan: BERSYARAT

Huraian Ringkas:
 Pengklonan manusia untuk tujuan perubatan (seperti penyelidikan sel atau terapi tertentu) boleh dipertimbangkan secara bersyarat, selagi tidak membawa kepada kelahiran manusia klon dan tidak melanggar prinsip syarak. 

Diharuskan – Bersyarat:  
1. Tujuan adalah perubatan atau penyelidikan yang sah, seperti rawatan penyakit serius. 
2. Tidak bertujuan menghasilkan manusia klon untuk pembiakan. 
3. Tidak melibatkan pencampuran nasab.
4. Tidak melanggar batas syarak dan etika perubatan.
 5. Dilaksanakan di bawah kawalan dan pemantauan yang ketat. 

Haram:  
1. Jika bertujuan untuk menghasilkan manusia klon. 
2. Jika membawa kepada kekeliruan nasab. 
3. Jika melibatkan unsur yang bercanggah dengan prinsip menjaga agama dan keturunan.  

Ringkasnya:
Pengklonan manusia untuk tujuan perubatan adalah bersyarat dibenarkan jika untuk rawatan dan penyelidikan yang sah serta tidak menghasilkan manusia klon, tetapi haram jika membawa kepada pembiakan manusia secara klon."
Q36,Gemini,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum pengklonan manusia untuk tujuan perubatan?,"Berdasarkan keputusan Muzakarah Jawatankuasa Fatwa Majlis Kebangsaan Bagi Hal Ehwal Ugama Islam Malaysia (MKI) Kali Ke-51 (2002), hukum pengklonan manusia untuk tujuan perubatan (dikenali sebagai pengklonan terapeutik) adalah seperti berikut:

Keputusan: Diharuskan (Bersyarat)
Pengklonan manusia untuk tujuan perubatan adalah diharuskan, namun ia terhad kepada tujuan penyelidikan dan rawatan yang tidak melibatkan penghasilan individu manusia yang lengkap.  

Syarat-Syarat Diharuskan  Penggunaan teknologi ini hanya dibenarkan sekiranya mematuhi syarat-syarat berikut:  
1. Tujuan Terapi Sah:
 Hanya bertujuan untuk merawat penyakit kronik atau kecederaan yang kritikal, seperti menghasilkan sel stem bagi pertumbuhan semula tisu atau organ yang rosak (misalnya sel jantung, saraf, atau kulit). 
2. Batas Usia Embrio:
Sekiranya melibatkan penggunaan embrio, ia mestilah dilakukan pada peringkat awal perkembangan (sebelum fasa penempelan atau sebelum mencapai tahap pembentukan janin yang sempurna). 
3. Tiada Alternatif Lain:
Telah terbukti secara saintifik bahawa kaedah ini adalah antara jalan terbaik untuk menyelamatkan nyawa atau memulihkan fungsi tubuh pesakit.
4. Kawalan Etika dan Undang-undang:
Prosedur mestilah dilakukan di bawah kawalan ketat pihak berkuasa kesihatan dan tidak membawa kepada perdagangan organ atau sel manusia. 

Larangan  
Dilarang (Haram) sekiranya pengklonan tersebut diteruskan sehingga peringkat penempelan ke rahim yang bertujuan untuk menghasilkan bayi (pengklonan pembiakan). 

Dilarang jika penyelidikan tersebut mengakibatkan penghinaan terhadap kemuliaan insan (Karamah al-Insan). 

Dilarang mencampuradukkan sel manusia dengan sel haiwan dalam cara yang boleh merosakkan sifat semula jadi manusia. 

Kesimpulan  Islam menyokong kemajuan sains perubatan yang bertujuan untuk kesejahteraan manusia (Maslahah), selagi ia tidak melanggar prinsip asas penciptaan manusia dan kesucian nasab.  Adakah anda ingin saya jelaskan lebih lanjut mengenai perbezaan antara penggunaan sel stem embrionik dan sel stem dewasa dalam rawatan perubatan menurut perspektif Islam?"
Q36,Sheikh GPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum pengklonan manusia untuk tujuan perubatan?,"Keputusan: BERSYARAT (Diharuskan Dalam Skop Terhad)  
Pengklonan manusia untuk tujuan perubatan (bukan pembiakan) adalah bersyarat dan boleh diharuskan dalam skop yang terhad, tertakluk kepada kawalan yang ketat. 

Penjelasan  Yang dimaksudkan di sini ialah pengklonan terapeutik, seperti:
Menghasilkan sel atau tisu untuk rawatan penyakit
Penyelidikan sel stem
Tujuan pemulihan organ atau rawatan perubatan  Bukan untuk menghasilkan individu manusia baharu. 

Syarat Keharusan
Diharuskan jika:
Tidak bertujuan menghasilkan manusia baharu (bukan klon reproduktif).
Bertujuan untuk rawatan penyakit serius atau penyelidikan perubatan yang bermanfaat.
Tidak melibatkan percampuran nasab.
Tidak melibatkan manipulasi yang merosakkan maruah manusia.
Diluluskan dan dikawal oleh pihak berautoriti serta mematuhi etika perubatan.  

Larangan
Tidak dibenarkan jika membawa kepada penghasilan individu manusia klon.
Tidak dibenarkan jika melibatkan eksploitasi embrio secara tidak beretika.
Tidak dibenarkan jika bercanggah dengan prinsip menjaga nyawa dan keturunan.

Prinsip Syarak 
Penjagaan nyawa ( al-nafs)
Penjagaan keturunan ( al-nasl)
Mengelakkan kerosakan yang lebih besar

 Kesimpulan 
Hukum: BERSYARAT
Pengklonan manusia untuk tujuan perubatan boleh diharuskan dalam skop penyelidikan dan rawatan yang tidak menghasilkan manusia baharu serta mematuhi garis panduan syarak dan etika perubatan. "
Q37,ChatGPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum penyelidikan dan rawatan menggunakan sel stem?,"Keputusan: BERSYARAT

Huraian Ringkas:
Penyelidikan dan rawatan menggunakan sel stem adalah diharuskan secara bersyarat, selagi tidak bercanggah dengan prinsip syarak dan menjaga maruah serta keturunan manusia. 

Diharuskan – Bersyarat:  
1. Bertujuan untuk rawatan penyakit atau penyelidikan perubatan yang sah. 
2. Sumber sel stem adalah daripada bahan yang dibenarkan, seperti:
Sel stem dewasa.
Darah tali pusat dengan kebenaran. 
3. Mendapat persetujuan pihak yang berkaitan.
4. Tidak melibatkan unsur eksploitasi atau pelanggaran etika. 
5. Dilaksanakan di bawah kawalan dan pemantauan yang berautoriti.

 Haram:  
1. Jika melibatkan penciptaan atau pemusnahan embrio untuk tujuan yang tidak dibenarkan. 
2. Jika melibatkan pengklonan manusia untuk pembiakan. 
3. Jika bertujuan selain daripada rawatan atau keperluan perubatan yang sah

Ringkasnya: Penyelidikan dan rawatan menggunakan sel stem adalah bersyarat, dibenarkan untuk tujuan perubatan yang sah dan sumber yang dibenarkan, tetapi haram jika melibatkan unsur yang menjejaskan nasab atau melanggar prinsip syariah."
Q37,Gemini,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum penyelidikan dan rawatan menggunakan sel stem?,"Berdasarkan keputusan Muzakarah Jawatankuasa Fatwa Majlis Kebangsaan Bagi Hal Ehwal Ugama Islam Malaysia (MKI) Kali Ke-69 (2005), hukum berkaitan penyelidikan dan rawatan menggunakan sel stem adalah seperti berikut: 

Keputusan: Diharuskan (Bersyarat)
Pengambilan, penyelidikan, dan penggunaan sel stem untuk tujuan rawatan perubatan adalah diharuskan* dalam Islam kerana ia dianggap sebagai satu usaha (ikhtiar) untuk menyembuhkan penyakit dan memelihara nyawa.  

Syarat-Syarat Pengambilan Sel Stem  Sumber sel stem mestilah diperoleh daripada saluran yang sah mengikut kategori berikut:  
1. Sel Stem Dewasa (Adult Stem Cells):
Diharuskan mengambil daripada sel individu dewasa (seperti sumsum tulang atau darah) dengan syarat mendapat keizinan penderma dan tidak memudaratkan penderma tersebut. 

2. Sel Stem Darah Tali Pusat:
Diharuskan mengambil daripada uri atau tali pusat bayi yang baru lahir dengan izin ibu bapa. 

3. Sel Stem Embrio (Embryonic Stem Cells):
Hanya boleh diambil daripada embrio baki/lebihan daripada prosedur ART (seperti IVF) yang berumur kurang daripada 14 hari.
Embrio tersebut mestilah yang tidak lagi diperlukan untuk penempelan ke rahim dan akan musnah secara semula jadi.   

4. Tujuan Perubatan Sah:
 Penyelidikan dan rawatan mestilah bertujuan untuk tujuan pemulihan kesihatan yang nyata (terapeutik) dan bukan untuk tujuan mengubah ciptaan Allah atau pengklonan manusia. 

Larangan 
Haram mengambil sel stem daripada embrio yang sengaja dihasilkan semata-mata untuk tujuan penyelidikan (bukan hasil sampingan ART). 

Haram menggunakan janin yang sengaja digugurkan (tanpa sebab syarie) sebagai sumber sel stem. 

Haram melakukan penyelidikan yang melibatkan pencampuran sel stem manusia dengan sel haiwan yang boleh membawa kepada perubahan spesies atau mencemarkan kemuliaan insan. 

Haram melakukan perdagangan (jual beli) sel stem atau embrio untuk keuntungan komersial.

Kesimpulan  Islam mengharuskan teknologi sel stem sebagai rahmat dalam dunia perubatan moden bagi merawat penyakit kronik (seperti kanser atau kerosakan saraf), selagi sumbernya mematuhi batas etika dan hukum syarak yang menjaga kesucian nyawa dan nasab.  

Adakah anda ingin saya jelaskan lebih lanjut mengenai perbezaan hukum antara penggunaan sel stem daripada individu sendiri (*autologous*) berbanding daripada orang lain (allogeneic)?"
Q37,Sheikh GPT,Jawab soalan berikut berkaitan hukum Islam dan ART di Malaysia dalam Bahasa Melayu. Nyatakan keputusan dengan jelas (Haram / Harus / Diharuskan / Tidak Diharuskan / Bersyarat) dan senaraikan syarat atau larangan jika ada. Jangan tambah maklumat yang tidak pasti. Apakah hukum penyelidikan dan rawatan menggunakan sel stem?,"Keputusan: BERSYARAT  
Penyelidikan dan rawatan menggunakan sel stem (stem cell) adalah bersyarat, bergantung kepada sumber sel stem dan tujuan penggunaannya.
1 Jika Sumber Sel Stem Adalah Harus  DIHARUSKAN, jika:
Sel stem diambil daripada sumber yang dibenarkan seperti:
Darah tali pusat
Sumsum tulang
Tisu dewasa yang tidak memudaratkan penderma 
Bertujuan untuk rawatan penyakit serius atau penyelidikan perubatan yang bermanfaat.
Tidak memudaratkan penderma.
Mendapat keizinan yang sah.
Tidak melibatkan unsur eksploitasi atau manipulasi yang bercanggah dengan syarak. 

 2 Jika Melibatkan Embrio 
Bersyarat ketat, jika:
Embrio masih pada peringkat awal (sebelum 120 hari).
Bertujuan penyelidikan atau rawatan yang jelas manfaatnya.
Tidak bertujuan menghasilkan manusia baharu (bukan klon reproduktif).
Mendapat kelulusan pihak berautoriti dan mematuhi etika perubatan. 
HARAM, jika:
Melibatkan penciptaan embrio semata-mata untuk tujuan eksperimen tanpa keperluan yang sah.
Melibatkan manipulasi yang mencemarkan maruah manusia. 
Bertujuan pembiakan manusia melalui klon. 

Prinsip Syarak  
Penjagaan nyawa (al-nafs)
Penjagaan keturunan ( al-nasl)
Mengelakkan kemudaratan dan menjaga maruah manusia  

Kesimpulan
Hukum: BERSYARAT
Penyelidikan dan rawatan menggunakan sel stem adalah diharuskan jika sumbernya halal, bertujuan perubatan yang jelas manfaatnya, dan tidak melibatkan pencabulan prinsip syarak berkaitan nyawa, nasab dan maruah manusia."
